AccessedAddress,AccessMode,AccessTime,MemoryType,ExecInstrId,CoreId
2092,W,8723,1,9069,0
2096,W,8723,1,9069,0
2100,W,8723,1,9069,0
2104,W,8723,1,9069,0
2108,W,8723,1,9069,0
2112,W,8723,1,9069,0
2116,W,8723,1,9069,0
2120,W,8723,1,9069,0
2124,W,8723,1,9069,0
2128,W,8723,1,9069,0
2132,W,8723,1,9069,0
2136,W,8723,1,9069,0
2140,W,8723,1,9069,0
2144,W,8723,1,9069,0
2148,W,8723,1,9069,0
2152,W,8723,1,9069,0
2156,W,8723,1,9069,0
2160,W,8723,1,9069,0
2164,W,8723,1,9069,0
2168,W,8723,1,9069,0
2172,W,8723,1,9069,0
2176,W,8723,1,9069,0
2180,W,8723,1,9069,0
2184,W,8723,1,9069,0
2188,W,8723,1,9069,0
2192,W,8723,1,9069,0
2196,W,8723,1,9069,0
2200,W,8723,1,9069,0
2204,W,8723,1,9069,0
2208,W,8723,1,9069,0
2212,W,8723,1,9069,0
2216,W,8723,1,9069,0
2220,W,8723,1,9069,0
2224,W,8723,1,9069,0
2228,W,8723,1,9069,0
2232,W,8723,1,9069,0
2236,W,8723,1,9069,0
2240,W,8723,1,9069,0
2244,W,8723,1,9069,0
2248,W,8723,1,9069,0
2252,W,8723,1,9069,0
2256,W,8723,1,9069,0
2260,W,8723,1,9069,0
2264,W,8723,1,9069,0
2268,W,8723,1,9069,0
2272,W,8723,1,9069,0
2276,W,8723,1,9069,0
2280,W,8723,1,9069,0
2284,W,8723,1,9069,0
2288,W,8723,1,9069,0
2292,W,8723,1,9069,0
2296,W,8723,1,9069,0
2300,W,8723,1,9069,0
2304,R,8724,1,9071,0
2308,R,8724,1,9071,0
2312,R,8724,1,9071,0
2316,R,8724,1,9071,0
2320,R,8724,1,9071,0
2324,R,8724,1,9071,0
2328,R,8724,1,9071,0
2332,R,8724,1,9071,0
2336,R,8724,1,9071,0
2340,R,8724,1,9071,0
2344,R,8724,1,9071,0
2348,R,8724,1,9071,0
2352,R,8724,1,9071,0
2356,R,8724,1,9071,0
2360,R,8724,1,9071,0
2364,R,8724,1,9071,0
2368,R,8724,1,9071,0
2372,R,8724,1,9071,0
2376,R,8724,1,9071,0
2380,R,8724,1,9071,0
2384,R,8724,1,9071,0
2388,R,8724,1,9071,0
2392,R,8724,1,9071,0
2396,R,8724,1,9071,0
2400,R,8724,1,9071,0
2404,R,8724,1,9071,0
2408,R,8724,1,9071,0
2412,R,8724,1,9071,0
2416,R,8724,1,9071,0
2420,R,8724,1,9071,0
2424,R,8724,1,9071,0
2428,R,8724,1,9071,0
2432,R,8724,1,9071,0
2436,R,8724,1,9071,0
2440,R,8724,1,9071,0
2444,R,8724,1,9071,0
2448,R,8724,1,9071,0
2452,R,8724,1,9071,0
2456,R,8724,1,9071,0
2460,R,8724,1,9071,0
2464,R,8724,1,9071,0
2468,R,8724,1,9071,0
2472,R,8724,1,9071,0
2476,R,8724,1,9071,0
2480,R,8724,1,9071,0
2484,R,8724,1,9071,0
2488,R,8724,1,9071,0
2492,R,8724,1,9071,0
2496,R,8724,1,9071,0
2500,R,8724,1,9071,0
2504,R,8724,1,9071,0
2508,R,8724,1,9071,0
2512,R,8724,1,9071,0
2516,R,8724,1,9071,0
2520,R,8724,1,9071,0
2524,R,8724,1,9071,0
2528,R,8724,1,9071,0
2532,R,8724,1,9071,0
2536,R,8724,1,9071,0
2540,R,8724,1,9071,0
2544,R,8724,1,9071,0
2548,R,8724,1,9071,0
2552,R,8724,1,9071,0
2556,R,8724,1,9071,0
2304,W,8724,1,9075,0
2308,W,8724,1,9075,0
2312,W,8724,1,9075,0
2316,W,8724,1,9075,0
2320,W,8724,1,9075,0
2324,W,8724,1,9075,0
2328,W,8724,1,9075,0
2332,W,8724,1,9075,0
2336,W,8724,1,9075,0
2340,W,8724,1,9075,0
2344,W,8724,1,9075,0
2348,W,8724,1,9075,0
2352,W,8724,1,9075,0
2356,W,8724,1,9075,0
2360,W,8724,1,9075,0
2364,W,8724,1,9075,0
2368,W,8724,1,9075,0
2372,W,8724,1,9075,0
2376,W,8724,1,9075,0
2380,W,8724,1,9075,0
2384,W,8724,1,9075,0
2388,W,8724,1,9075,0
2392,W,8724,1,9075,0
2396,W,8724,1,9075,0
2400,W,8724,1,9075,0
2404,W,8724,1,9075,0
2408,W,8724,1,9075,0
2412,W,8724,1,9075,0
2416,W,8724,1,9075,0
2420,W,8724,1,9075,0
2424,W,8724,1,9075,0
2428,W,8724,1,9075,0
2432,W,8724,1,9075,0
2436,W,8724,1,9075,0
2440,W,8724,1,9075,0
2444,W,8724,1,9075,0
2448,W,8724,1,9075,0
2452,W,8724,1,9075,0
2456,W,8724,1,9075,0
2460,W,8724,1,9075,0
2464,W,8724,1,9075,0
2468,W,8724,1,9075,0
2472,W,8724,1,9075,0
2476,W,8724,1,9075,0
2480,W,8724,1,9075,0
2484,W,8724,1,9075,0
2488,W,8724,1,9075,0
2492,W,8724,1,9075,0
2496,W,8724,1,9075,0
2500,W,8724,1,9075,0
2504,W,8724,1,9075,0
2508,W,8724,1,9075,0
2512,W,8724,1,9075,0
2516,W,8724,1,9075,0
2520,W,8724,1,9075,0
2524,W,8724,1,9075,0
2528,W,8724,1,9075,0
2532,W,8724,1,9075,0
2536,W,8724,1,9075,0
2540,W,8724,1,9075,0
2544,W,8724,1,9075,0
2548,W,8724,1,9075,0
2552,W,8724,1,9075,0
2556,W,8724,1,9075,0
0,R,8731,1,9086,0
4,R,8731,1,9086,0
8,R,8731,1,9086,0
12,R,8731,1,9086,0
16,R,8731,1,9086,0
20,R,8731,1,9086,0
24,R,8731,1,9086,0
28,R,8731,1,9086,0
32,R,8731,1,9086,0
36,R,8731,1,9086,0
40,R,8731,1,9086,0
44,R,8731,1,9086,0
48,R,8731,1,9086,0
52,R,8731,1,9086,0
56,R,8731,1,9086,0
60,R,8731,1,9086,0
64,R,8731,1,9086,0
68,R,8731,1,9086,0
72,R,8731,1,9086,0
76,R,8731,1,9086,0
80,R,8731,1,9086,0
84,R,8731,1,9086,0
88,R,8731,1,9086,0
92,R,8731,1,9086,0
96,R,8731,1,9086,0
100,R,8731,1,9086,0
104,R,8731,1,9086,0
108,R,8731,1,9086,0
112,R,8731,1,9086,0
116,R,8731,1,9086,0
120,R,8731,1,9086,0
124,R,8731,1,9086,0
128,R,8731,1,9086,0
132,R,8731,1,9086,0
136,R,8731,1,9086,0
140,R,8731,1,9086,0
144,R,8731,1,9086,0
148,R,8731,1,9086,0
152,R,8731,1,9086,0
156,R,8731,1,9086,0
160,R,8731,1,9086,0
164,R,8731,1,9086,0
168,R,8731,1,9086,0
172,R,8731,1,9086,0
176,R,8731,1,9086,0
180,R,8731,1,9086,0
184,R,8731,1,9086,0
188,R,8731,1,9086,0
192,R,8731,1,9086,0
196,R,8731,1,9086,0
200,R,8731,1,9086,0
204,R,8731,1,9086,0
208,R,8731,1,9086,0
212,R,8731,1,9086,0
216,R,8731,1,9086,0
220,R,8731,1,9086,0
224,R,8731,1,9086,0
228,R,8731,1,9086,0
232,R,8731,1,9086,0
236,R,8731,1,9086,0
240,R,8731,1,9086,0
244,R,8731,1,9086,0
248,R,8731,1,9086,0
252,R,8731,1,9086,0
2048,R,8731,1,9087,0
2052,R,8731,1,9087,0
2056,R,8731,1,9087,0
2060,R,8731,1,9087,0
2064,R,8731,1,9087,0
2068,R,8731,1,9087,0
2072,R,8731,1,9087,0
2076,R,8731,1,9087,0
2080,R,8731,1,9087,0
2084,R,8731,1,9087,0
2088,R,8731,1,9087,0
2092,R,8731,1,9087,0
2096,R,8731,1,9087,0
2100,R,8731,1,9087,0
2104,R,8731,1,9087,0
2108,R,8731,1,9087,0
2112,R,8731,1,9087,0
2116,R,8731,1,9087,0
2120,R,8731,1,9087,0
2124,R,8731,1,9087,0
2128,R,8731,1,9087,0
2132,R,8731,1,9087,0
2136,R,8731,1,9087,0
2140,R,8731,1,9087,0
2144,R,8731,1,9087,0
2148,R,8731,1,9087,0
2152,R,8731,1,9087,0
2156,R,8731,1,9087,0
2160,R,8731,1,9087,0
2164,R,8731,1,9087,0
2168,R,8731,1,9087,0
2172,R,8731,1,9087,0
2176,R,8731,1,9087,0
2180,R,8731,1,9087,0
2184,R,8731,1,9087,0
2188,R,8731,1,9087,0
2192,R,8731,1,9087,0
2196,R,8731,1,9087,0
2200,R,8731,1,9087,0
2204,R,8731,1,9087,0
2208,R,8731,1,9087,0
2212,R,8731,1,9087,0
2216,R,8731,1,9087,0
2220,R,8731,1,9087,0
2224,R,8731,1,9087,0
2228,R,8731,1,9087,0
2232,R,8731,1,9087,0
2236,R,8731,1,9087,0
2240,R,8731,1,9087,0
2244,R,8731,1,9087,0
2248,R,8731,1,9087,0
2252,R,8731,1,9087,0
2256,R,8731,1,9087,0
2260,R,8731,1,9087,0
2264,R,8731,1,9087,0
2268,R,8731,1,9087,0
2272,R,8731,1,9087,0
2276,R,8731,1,9087,0
2280,R,8731,1,9087,0
2284,R,8731,1,9087,0
2288,R,8731,1,9087,0
2292,R,8731,1,9087,0
2296,R,8731,1,9087,0
2300,R,8731,1,9087,0
2048,W,8731,1,9090,0
2052,W,8731,1,9090,0
2056,W,8731,1,9090,0
2060,W,8731,1,9090,0
2064,W,8731,1,9090,0
2068,W,8731,1,9090,0
2072,W,8731,1,9090,0
2076,W,8731,1,9090,0
2080,W,8731,1,9090,0
2084,W,8731,1,9090,0
2088,W,8731,1,9090,0
2092,W,8731,1,9090,0
2096,W,8731,1,9090,0
2100,W,8731,1,9090,0
2104,W,8731,1,9090,0
2108,W,8731,1,9090,0
2112,W,8731,1,9090,0
2116,W,8731,1,9090,0
2120,W,8731,1,9090,0
2124,W,8731,1,9090,0
2128,W,8731,1,9090,0
2132,W,8731,1,9090,0
2136,W,8731,1,9090,0
2140,W,8731,1,9090,0
2144,W,8731,1,9090,0
2148,W,8731,1,9090,0
2152,W,8731,1,9090,0
2156,W,8731,1,9090,0
2160,W,8731,1,9090,0
2164,W,8731,1,9090,0
2168,W,8731,1,9090,0
2172,W,8731,1,9090,0
2176,W,8731,1,9090,0
2180,W,8731,1,9090,0
2184,W,8731,1,9090,0
2188,W,8731,1,9090,0
2192,W,8731,1,9090,0
2196,W,8731,1,9090,0
2200,W,8731,1,9090,0
2204,W,8731,1,9090,0
2208,W,8731,1,9090,0
2212,W,8731,1,9090,0
2216,W,8731,1,9090,0
2220,W,8731,1,9090,0
2224,W,8731,1,9090,0
2228,W,8731,1,9090,0
2232,W,8731,1,9090,0
2236,W,8731,1,9090,0
2240,W,8731,1,9090,0
2244,W,8731,1,9090,0
2248,W,8731,1,9090,0
2252,W,8731,1,9090,0
2256,W,8731,1,9090,0
2260,W,8731,1,9090,0
2264,W,8731,1,9090,0
2268,W,8731,1,9090,0
2272,W,8731,1,9090,0
2276,W,8731,1,9090,0
2280,W,8731,1,9090,0
2284,W,8731,1,9090,0
2288,W,8731,1,9090,0
2292,W,8731,1,9090,0
2296,W,8731,1,9090,0
2300,W,8731,1,9090,0
256,R,8732,1,9092,0
260,R,8732,1,9092,0
264,R,8732,1,9092,0
268,R,8732,1,9092,0
272,R,8732,1,9092,0
276,R,8732,1,9092,0
280,R,8732,1,9092,0
284,R,8732,1,9092,0
288,R,8732,1,9092,0
292,R,8732,1,9092,0
296,R,8732,1,9092,0
300,R,8732,1,9092,0
304,R,8732,1,9092,0
308,R,8732,1,9092,0
312,R,8732,1,9092,0
316,R,8732,1,9092,0
320,R,8732,1,9092,0
324,R,8732,1,9092,0
328,R,8732,1,9092,0
332,R,8732,1,9092,0
336,R,8732,1,9092,0
340,R,8732,1,9092,0
344,R,8732,1,9092,0
348,R,8732,1,9092,0
352,R,8732,1,9092,0
356,R,8732,1,9092,0
360,R,8732,1,9092,0
364,R,8732,1,9092,0
368,R,8732,1,9092,0
372,R,8732,1,9092,0
376,R,8732,1,9092,0
380,R,8732,1,9092,0
384,R,8732,1,9092,0
388,R,8732,1,9092,0
392,R,8732,1,9092,0
396,R,8732,1,9092,0
400,R,8732,1,9092,0
404,R,8732,1,9092,0
408,R,8732,1,9092,0
412,R,8732,1,9092,0
416,R,8732,1,9092,0
420,R,8732,1,9092,0
424,R,8732,1,9092,0
428,R,8732,1,9092,0
432,R,8732,1,9092,0
436,R,8732,1,9092,0
440,R,8732,1,9092,0
444,R,8732,1,9092,0
448,R,8732,1,9092,0
452,R,8732,1,9092,0
456,R,8732,1,9092,0
460,R,8732,1,9092,0
464,R,8732,1,9092,0
468,R,8732,1,9092,0
472,R,8732,1,9092,0
476,R,8732,1,9092,0
480,R,8732,1,9092,0
484,R,8732,1,9092,0
488,R,8732,1,9092,0
492,R,8732,1,9092,0
496,R,8732,1,9092,0
500,R,8732,1,9092,0
504,R,8732,1,9092,0
508,R,8732,1,9092,0
2304,R,8732,1,9093,0
2308,R,8732,1,9093,0
2312,R,8732,1,9093,0
2316,R,8732,1,9093,0
2320,R,8732,1,9093,0
2324,R,8732,1,9093,0
2328,R,8732,1,9093,0
2332,R,8732,1,9093,0
2336,R,8732,1,9093,0
2340,R,8732,1,9093,0
2344,R,8732,1,9093,0
2348,R,8732,1,9093,0
2352,R,8732,1,9093,0
2356,R,8732,1,9093,0
2360,R,8732,1,9093,0
2364,R,8732,1,9093,0
2368,R,8732,1,9093,0
2372,R,8732,1,9093,0
2376,R,8732,1,9093,0
2380,R,8732,1,9093,0
2384,R,8732,1,9093,0
2388,R,8732,1,9093,0
2392,R,8732,1,9093,0
2396,R,8732,1,9093,0
2400,R,8732,1,9093,0
2404,R,8732,1,9093,0
2408,R,8732,1,9093,0
2412,R,8732,1,9093,0
2416,R,8732,1,9093,0
2420,R,8732,1,9093,0
2424,R,8732,1,9093,0
2428,R,8732,1,9093,0
2432,R,8732,1,9093,0
2436,R,8732,1,9093,0
2440,R,8732,1,9093,0
2444,R,8732,1,9093,0
2448,R,8732,1,9093,0
2452,R,8732,1,9093,0
2456,R,8732,1,9093,0
2460,R,8732,1,9093,0
2464,R,8732,1,9093,0
2468,R,8732,1,9093,0
2472,R,8732,1,9093,0
2476,R,8732,1,9093,0
2480,R,8732,1,9093,0
2484,R,8732,1,9093,0
2488,R,8732,1,9093,0
2492,R,8732,1,9093,0
2496,R,8732,1,9093,0
2500,R,8732,1,9093,0
2504,R,8732,1,9093,0
2508,R,8732,1,9093,0
2512,R,8732,1,9093,0
2516,R,8732,1,9093,0
2520,R,8732,1,9093,0
2524,R,8732,1,9093,0
2528,R,8732,1,9093,0
2532,R,8732,1,9093,0
2536,R,8732,1,9093,0
2540,R,8732,1,9093,0
2544,R,8732,1,9093,0
2548,R,8732,1,9093,0
2552,R,8732,1,9093,0
2556,R,8732,1,9093,0
2304,W,8732,1,9096,0
2308,W,8732,1,9096,0
2312,W,8732,1,9096,0
2316,W,8732,1,9096,0
2320,W,8732,1,9096,0
2324,W,8732,1,9096,0
2328,W,8732,1,9096,0
2332,W,8732,1,9096,0
2336,W,8732,1,9096,0
2340,W,8732,1,9096,0
2344,W,8732,1,9096,0
2348,W,8732,1,9096,0
2352,W,8732,1,9096,0
2356,W,8732,1,9096,0
2360,W,8732,1,9096,0
2364,W,8732,1,9096,0
2368,W,8732,1,9096,0
2372,W,8732,1,9096,0
2376,W,8732,1,9096,0
2380,W,8732,1,9096,0
2384,W,8732,1,9096,0
2388,W,8732,1,9096,0
2392,W,8732,1,9096,0
2396,W,8732,1,9096,0
2400,W,8732,1,9096,0
2404,W,8732,1,9096,0
2408,W,8732,1,9096,0
2412,W,8732,1,9096,0
2416,W,8732,1,9096,0
2420,W,8732,1,9096,0
2424,W,8732,1,9096,0
2428,W,8732,1,9096,0
2432,W,8732,1,9096,0
2436,W,8732,1,9096,0
2440,W,8732,1,9096,0
2444,W,8732,1,9096,0
2448,W,8732,1,9096,0
2452,W,8732,1,9096,0
2456,W,8732,1,9096,0
2460,W,8732,1,9096,0
2464,W,8732,1,9096,0
2468,W,8732,1,9096,0
2472,W,8732,1,9096,0
2476,W,8732,1,9096,0
2480,W,8732,1,9096,0
2484,W,8732,1,9096,0
2488,W,8732,1,9096,0
2492,W,8732,1,9096,0
2496,W,8732,1,9096,0
2500,W,8732,1,9096,0
2504,W,8732,1,9096,0
2508,W,8732,1,9096,0
2512,W,8732,1,9096,0
2516,W,8732,1,9096,0
2520,W,8732,1,9096,0
2524,W,8732,1,9096,0
2528,W,8732,1,9096,0
2532,W,8732,1,9096,0
2536,W,8732,1,9096,0
2540,W,8732,1,9096,0
2544,W,8732,1,9096,0
2548,W,8732,1,9096,0
2552,W,8732,1,9096,0
2556,W,8732,1,9096,0
0,R,8755,1,9111,0
4,R,8755,1,9111,0
8,R,8755,1,9111,0
12,R,8755,1,9111,0
16,R,8755,1,9111,0
20,R,8755,1,9111,0
24,R,8755,1,9111,0
28,R,8755,1,9111,0
32,R,8755,1,9111,0
36,R,8755,1,9111,0
40,R,8755,1,9111,0
44,R,8755,1,9111,0
48,R,8755,1,9111,0
52,R,8755,1,9111,0
56,R,8755,1,9111,0
60,R,8755,1,9111,0
64,R,8755,1,9111,0
68,R,8755,1,9111,0
72,R,8755,1,9111,0
76,R,8755,1,9111,0
80,R,8755,1,9111,0
84,R,8755,1,9111,0
88,R,8755,1,9111,0
92,R,8755,1,9111,0
96,R,8755,1,9111,0
100,R,8755,1,9111,0
104,R,8755,1,9111,0
108,R,8755,1,9111,0
112,R,8755,1,9111,0
116,R,8755,1,9111,0
120,R,8755,1,9111,0
124,R,8755,1,9111,0
128,R,8755,1,9111,0
132,R,8755,1,9111,0
136,R,8755,1,9111,0
140,R,8755,1,9111,0
144,R,8755,1,9111,0
148,R,8755,1,9111,0
152,R,8755,1,9111,0
156,R,8755,1,9111,0
160,R,8755,1,9111,0
164,R,8755,1,9111,0
168,R,8755,1,9111,0
172,R,8755,1,9111,0
176,R,8755,1,9111,0
180,R,8755,1,9111,0
184,R,8755,1,9111,0
188,R,8755,1,9111,0
192,R,8755,1,9111,0
196,R,8755,1,9111,0
200,R,8755,1,9111,0
204,R,8755,1,9111,0
208,R,8755,1,9111,0
212,R,8755,1,9111,0
216,R,8755,1,9111,0
220,R,8755,1,9111,0
224,R,8755,1,9111,0
228,R,8755,1,9111,0
232,R,8755,1,9111,0
236,R,8755,1,9111,0
240,R,8755,1,9111,0
244,R,8755,1,9111,0
248,R,8755,1,9111,0
252,R,8755,1,9111,0
2048,R,8755,1,9112,0
2052,R,8755,1,9112,0
2056,R,8755,1,9112,0
2060,R,8755,1,9112,0
2064,R,8755,1,9112,0
2068,R,8755,1,9112,0
2072,R,8755,1,9112,0
2076,R,8755,1,9112,0
2080,R,8755,1,9112,0
2084,R,8755,1,9112,0
2088,R,8755,1,9112,0
2092,R,8755,1,9112,0
2096,R,8755,1,9112,0
2100,R,8755,1,9112,0
2104,R,8755,1,9112,0
2108,R,8755,1,9112,0
2112,R,8755,1,9112,0
2116,R,8755,1,9112,0
2120,R,8755,1,9112,0
2124,R,8755,1,9112,0
2128,R,8755,1,9112,0
2132,R,8755,1,9112,0
2136,R,8755,1,9112,0
2140,R,8755,1,9112,0
2144,R,8755,1,9112,0
2148,R,8755,1,9112,0
2152,R,8755,1,9112,0
2156,R,8755,1,9112,0
2160,R,8755,1,9112,0
2164,R,8755,1,9112,0
2168,R,8755,1,9112,0
2172,R,8755,1,9112,0
2176,R,8755,1,9112,0
2180,R,8755,1,9112,0
2184,R,8755,1,9112,0
2188,R,8755,1,9112,0
2192,R,8755,1,9112,0
2196,R,8755,1,9112,0
2200,R,8755,1,9112,0
2204,R,8755,1,9112,0
2208,R,8755,1,9112,0
2212,R,8755,1,9112,0
2216,R,8755,1,9112,0
2220,R,8755,1,9112,0
2224,R,8755,1,9112,0
2228,R,8755,1,9112,0
2232,R,8755,1,9112,0
2236,R,8755,1,9112,0
2240,R,8755,1,9112,0
2244,R,8755,1,9112,0
2248,R,8755,1,9112,0
2252,R,8755,1,9112,0
2256,R,8755,1,9112,0
2260,R,8755,1,9112,0
2264,R,8755,1,9112,0
2268,R,8755,1,9112,0
2272,R,8755,1,9112,0
2276,R,8755,1,9112,0
2280,R,8755,1,9112,0
2284,R,8755,1,9112,0
2288,R,8755,1,9112,0
2292,R,8755,1,9112,0
2296,R,8755,1,9112,0
2300,R,8755,1,9112,0
1024,W,8755,1,9115,0
1028,W,8755,1,9115,0
1032,W,8755,1,9115,0
1036,W,8755,1,9115,0
1040,W,8755,1,9115,0
1044,W,8755,1,9115,0
1048,W,8755,1,9115,0
1052,W,8755,1,9115,0
1056,W,8755,1,9115,0
1060,W,8755,1,9115,0
1064,W,8755,1,9115,0
1068,W,8755,1,9115,0
1072,W,8755,1,9115,0
1076,W,8755,1,9115,0
1080,W,8755,1,9115,0
1084,W,8755,1,9115,0
1088,W,8755,1,9115,0
1092,W,8755,1,9115,0
1096,W,8755,1,9115,0
1100,W,8755,1,9115,0
1104,W,8755,1,9115,0
1108,W,8755,1,9115,0
1112,W,8755,1,9115,0
1116,W,8755,1,9115,0
1120,W,8755,1,9115,0
1124,W,8755,1,9115,0
1128,W,8755,1,9115,0
1132,W,8755,1,9115,0
1136,W,8755,1,9115,0
1140,W,8755,1,9115,0
1144,W,8755,1,9115,0
1148,W,8755,1,9115,0
1152,W,8755,1,9115,0
1156,W,8755,1,9115,0
1160,W,8755,1,9115,0
1164,W,8755,1,9115,0
1168,W,8755,1,9115,0
1172,W,8755,1,9115,0
1176,W,8755,1,9115,0
1180,W,8755,1,9115,0
1184,W,8755,1,9115,0
1188,W,8755,1,9115,0
1192,W,8755,1,9115,0
1196,W,8755,1,9115,0
1200,W,8755,1,9115,0
1204,W,8755,1,9115,0
1208,W,8755,1,9115,0
1212,W,8755,1,9115,0
1216,W,8755,1,9115,0
1220,W,8755,1,9115,0
1224,W,8755,1,9115,0
1228,W,8755,1,9115,0
1232,W,8755,1,9115,0
1236,W,8755,1,9115,0
1240,W,8755,1,9115,0
1244,W,8755,1,9115,0
1248,W,8755,1,9115,0
1252,W,8755,1,9115,0
1256,W,8755,1,9115,0
1260,W,8755,1,9115,0
1264,W,8755,1,9115,0
1268,W,8755,1,9115,0
1272,W,8755,1,9115,0
1276,W,8755,1,9115,0
256,R,8756,1,9116,0
260,R,8756,1,9116,0
264,R,8756,1,9116,0
268,R,8756,1,9116,0
272,R,8756,1,9116,0
276,R,8756,1,9116,0
280,R,8756,1,9116,0
284,R,8756,1,9116,0
288,R,8756,1,9116,0
292,R,8756,1,9116,0
296,R,8756,1,9116,0
300,R,8756,1,9116,0
304,R,8756,1,9116,0
308,R,8756,1,9116,0
312,R,8756,1,9116,0
316,R,8756,1,9116,0
320,R,8756,1,9116,0
324,R,8756,1,9116,0
328,R,8756,1,9116,0
332,R,8756,1,9116,0
336,R,8756,1,9116,0
340,R,8756,1,9116,0
344,R,8756,1,9116,0
348,R,8756,1,9116,0
352,R,8756,1,9116,0
356,R,8756,1,9116,0
360,R,8756,1,9116,0
364,R,8756,1,9116,0
368,R,8756,1,9116,0
372,R,8756,1,9116,0
376,R,8756,1,9116,0
380,R,8756,1,9116,0
384,R,8756,1,9116,0
388,R,8756,1,9116,0
392,R,8756,1,9116,0
396,R,8756,1,9116,0
400,R,8756,1,9116,0
404,R,8756,1,9116,0
408,R,8756,1,9116,0
412,R,8756,1,9116,0
416,R,8756,1,9116,0
420,R,8756,1,9116,0
424,R,8756,1,9116,0
428,R,8756,1,9116,0
432,R,8756,1,9116,0
436,R,8756,1,9116,0
440,R,8756,1,9116,0
444,R,8756,1,9116,0
448,R,8756,1,9116,0
452,R,8756,1,9116,0
456,R,8756,1,9116,0
460,R,8756,1,9116,0
464,R,8756,1,9116,0
468,R,8756,1,9116,0
472,R,8756,1,9116,0
476,R,8756,1,9116,0
480,R,8756,1,9116,0
484,R,8756,1,9116,0
488,R,8756,1,9116,0
492,R,8756,1,9116,0
496,R,8756,1,9116,0
500,R,8756,1,9116,0
504,R,8756,1,9116,0
508,R,8756,1,9116,0
2304,R,8756,1,9117,0
2308,R,8756,1,9117,0
2312,R,8756,1,9117,0
2316,R,8756,1,9117,0
2320,R,8756,1,9117,0
2324,R,8756,1,9117,0
2328,R,8756,1,9117,0
2332,R,8756,1,9117,0
2336,R,8756,1,9117,0
2340,R,8756,1,9117,0
2344,R,8756,1,9117,0
2348,R,8756,1,9117,0
2352,R,8756,1,9117,0
2356,R,8756,1,9117,0
2360,R,8756,1,9117,0
2364,R,8756,1,9117,0
2368,R,8756,1,9117,0
2372,R,8756,1,9117,0
2376,R,8756,1,9117,0
2380,R,8756,1,9117,0
2384,R,8756,1,9117,0
2388,R,8756,1,9117,0
2392,R,8756,1,9117,0
2396,R,8756,1,9117,0
2400,R,8756,1,9117,0
2404,R,8756,1,9117,0
2408,R,8756,1,9117,0
2412,R,8756,1,9117,0
2416,R,8756,1,9117,0
2420,R,8756,1,9117,0
2424,R,8756,1,9117,0
2428,R,8756,1,9117,0
2432,R,8756,1,9117,0
2436,R,8756,1,9117,0
2440,R,8756,1,9117,0
2444,R,8756,1,9117,0
2448,R,8756,1,9117,0
2452,R,8756,1,9117,0
2456,R,8756,1,9117,0
2460,R,8756,1,9117,0
2464,R,8756,1,9117,0
2468,R,8756,1,9117,0
2472,R,8756,1,9117,0
2476,R,8756,1,9117,0
2480,R,8756,1,9117,0
2484,R,8756,1,9117,0
2488,R,8756,1,9117,0
2492,R,8756,1,9117,0
2496,R,8756,1,9117,0
2500,R,8756,1,9117,0
2504,R,8756,1,9117,0
2508,R,8756,1,9117,0
2512,R,8756,1,9117,0
2516,R,8756,1,9117,0
2520,R,8756,1,9117,0
2524,R,8756,1,9117,0
2528,R,8756,1,9117,0
2532,R,8756,1,9117,0
2536,R,8756,1,9117,0
2540,R,8756,1,9117,0
2544,R,8756,1,9117,0
2548,R,8756,1,9117,0
2552,R,8756,1,9117,0
2556,R,8756,1,9117,0
1280,W,8756,1,9120,0
1284,W,8756,1,9120,0
1288,W,8756,1,9120,0
1292,W,8756,1,9120,0
1296,W,8756,1,9120,0
1300,W,8756,1,9120,0
1304,W,8756,1,9120,0
1308,W,8756,1,9120,0
1312,W,8756,1,9120,0
1316,W,8756,1,9120,0
1320,W,8756,1,9120,0
1324,W,8756,1,9120,0
1328,W,8756,1,9120,0
1332,W,8756,1,9120,0
1336,W,8756,1,9120,0
1340,W,8756,1,9120,0
1344,W,8756,1,9120,0
1348,W,8756,1,9120,0
1352,W,8756,1,9120,0
1356,W,8756,1,9120,0
1360,W,8756,1,9120,0
1364,W,8756,1,9120,0
1368,W,8756,1,9120,0
1372,W,8756,1,9120,0
1376,W,8756,1,9120,0
1380,W,8756,1,9120,0
1384,W,8756,1,9120,0
1388,W,8756,1,9120,0
1392,W,8756,1,9120,0
1396,W,8756,1,9120,0
1400,W,8756,1,9120,0
1404,W,8756,1,9120,0
1408,W,8756,1,9120,0
1412,W,8756,1,9120,0
1416,W,8756,1,9120,0
1420,W,8756,1,9120,0
1424,W,8756,1,9120,0
1428,W,8756,1,9120,0
1432,W,8756,1,9120,0
1436,W,8756,1,9120,0
1440,W,8756,1,9120,0
1444,W,8756,1,9120,0
1448,W,8756,1,9120,0
1452,W,8756,1,9120,0
1456,W,8756,1,9120,0
1460,W,8756,1,9120,0
1464,W,8756,1,9120,0
1468,W,8756,1,9120,0
1472,W,8756,1,9120,0
1476,W,8756,1,9120,0
1480,W,8756,1,9120,0
1484,W,8756,1,9120,0
1488,W,8756,1,9120,0
1492,W,8756,1,9120,0
1496,W,8756,1,9120,0
1500,W,8756,1,9120,0
1504,W,8756,1,9120,0
1508,W,8756,1,9120,0
1512,W,8756,1,9120,0
1516,W,8756,1,9120,0
1520,W,8756,1,9120,0
1524,W,8756,1,9120,0
